-7.061342000961303711e-01,-1.223046660423278809e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.882326602935791016e-01,-1.208242297172546387e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.887260675430297852e-01,-1.225656867027282715e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.806686520576477051e-01,-1.228015184402465820e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.616544723510742188e-01,-1.210286855697631836e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.577392816543579102e-01,-1.219957947731018066e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.495102047920227051e-01,-1.221680164337158203e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.327095031738281250e-01,-1.206991791725158691e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.392983198165893555e-01,-1.237033724784851074e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.187198758125305176e-01,-1.214510679244995117e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.198295354843139648e-01,-1.234416723251342773e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.084670424461364746e-01,-1.229599237442016602e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.906246304512023926e-01,-1.211244106292724609e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.854020714759826660e-01,-1.218502521514892578e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.732303261756896973e-01,-1.211194634437561035e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.600987672805786133e-01,-1.201501965522766113e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.555607080459594727e-01,-1.210127353668212891e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.534562468528747559e-01,-1.224304318428039551e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.404378175735473633e-01,-1.214304208755493164e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.314530134201049805e-01,-1.213092207908630371e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.257354974746704102e-01,-1.219319105148315430e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.192607641220092773e-01,-1.223864436149597168e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.060200691223144531e-01,-1.212250828742980957e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.027912259101867676e-01,-1.224535584449768066e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.947035610675811768e-01,-1.225103378295898438e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.870296716690063477e-01,-1.226634144783020020e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.696025252342224121e-01,-1.203131794929504395e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.623526334762573242e-01,-1.205240726470947266e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.642858207225799561e-01,-1.231690406799316406e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.568715095520019531e-01,-1.233751058578491211e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.419085979461669922e-01,-1.215034842491149902e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.288258850574493408e-01,-1.200796961784362793e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.226892590522766113e-01,-1.205746054649353027e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.104744791984558105e-01,-1.193122267723083496e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.046934247016906738e-01,-1.198980093002319336e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.074547290802001953e-01,-1.230778574943542480e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.876273930072784424e-01,-1.194160342216491699e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.852483034133911133e-01,-1.210806965827941895e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.825882673263549805e-01,-1.227145195007324219e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.693557977676391602e-01,-1.209454774856567383e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.579613268375396729e-01,-1.197065472602844238e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.588850796222686768e-01,-1.226133704185485840e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.426775336265563965e-01,-1.196573972702026367e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.376950621604919434e-01,-1.205670595169067383e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.308738768100738525e-01,-1.208379268646240234e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.233996927738189697e-01,-1.208683967590332031e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.153056204319000244e-01,-1.206541061401367188e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.066853284835815430e-01,-1.202141404151916504e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.996528446674346924e-01,-1.203812122344970703e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.947721481323242188e-01,-1.214343547821044922e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.855035364627838135e-01,-1.206787347793579102e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.786329686641693115e-01,-1.209145426750183105e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.724965810775756836e-01,-1.214816808700561523e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.626588344573974609e-01,-1.203754067420959473e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.526330053806304932e-01,-1.191079735755920410e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.510778903961181641e-01,-1.218684673309326172e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.426897585391998291e-01,-1.213705301284790039e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.352919429540634155e-01,-1.213433623313903809e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.258315384387969971e-01,-1.202077269554138184e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.178194522857666016e-01,-1.197844862937927246e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.108376622200012207e-01,-1.199095606803894043e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.033447325229644775e-01,-1.197338104248046875e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.988653838634490967e-01,-1.213758587837219238e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.909799277782440186e-01,-1.209759712219238281e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.844384372234344482e-01,-1.214206695556640625e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.755109727382659912e-01,-1.202580809593200684e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.675225347280502319e-01,-1.196586966514587402e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.632982045412063599e-01,-1.218052387237548828e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.534911543130874634e-01,-1.197848916053771973e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.468055695295333862e-01,-1.201140403747558594e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.395879834890365601e-01,-1.200105786323547363e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.332775503396987915e-01,-1.207089662551879883e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.275146007537841797e-01,-1.220011949539184570e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.169455572962760925e-01,-1.185661911964416504e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.113610640168190002e-01,-1.200607776641845703e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.043165996670722961e-01,-1.200683355331420898e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.761158376932144165e-02,-1.204871773719787598e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.088084846735000610e-02,-1.209282875061035156e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.356110006570816040e-02,-1.205850481986999512e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.582073658704757690e-02,-1.195065259933471680e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.962369382381439209e-02,-1.208794474601745605e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.271776556968688965e-02,-1.211836218833923340e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.523852258920669556e-02,-1.203072428703308105e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.732130467891693115e-02,-1.180733442306518555e+00,0.000000000000000000e+00,0.000000000000000000e+00
